gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000023122.6,38.68814303,-3.184228237,0.603086263,-5.279888522,1.29263E-07,1.06968E-06,ENSMUSG00000023122,ENSMUSG00000023122,Sult1c2,protein coding gene
ENSMUSG00000023140.4,1314.191855,-3.555800026,1.129557717,-3.147957801,0.001644154,0.005457756,ENSMUSG00000023140,ENSMUSG00000023140,Reg2,protein coding gene
ENSMUSG00000023236.7,27.90047679,-3.677902957,0.685539364,-5.364977054,8.09595E-08,6.90978E-07,ENSMUSG00000023236,ENSMUSG00000023236,Scg5,protein coding gene
ENSMUSG00000023286.16,164.1258214,-2.182093282,0.302414313,-7.215575423,5.37064E-13,9.5183E-12,ENSMUSG00000023286,ENSMUSG00000023286,Ube2j2,protein coding gene
ENSMUSG00000023456.14,362.2615752,-2.277422852,0.268273073,-8.489196566,2.08071E-17,6.65282E-16,ENSMUSG00000023456,ENSMUSG00000023456,Tpi1,protein coding gene
ENSMUSG00000023707.13,223.5638307,-2.040103283,0.358557101,-5.68975841,1.27219E-08,1.23669E-07,ENSMUSG00000023707,ENSMUSG00000023707,Ogfod2,protein coding gene
ENSMUSG00000023723.17,123.8879495,-2.143979647,0.353272662,-6.068909028,1.28782E-09,1.43502E-08,ENSMUSG00000023723,ENSMUSG00000023723,Mrps23,protein coding gene
ENSMUSG00000023791.14,22.80787917,-2.105444613,0.632403783,-3.329272639,0.000870731,0.003154215,ENSMUSG00000023791,ENSMUSG00000023791,Pigx,protein coding gene
ENSMUSG00000023963.9,318.8209306,-2.487626156,0.25192502,-9.874470416,5.37159E-23,3.01831E-21,ENSMUSG00000023963,ENSMUSG00000023963,Cyp39a1,protein coding gene
ENSMUSG00000024026.12,133.391472,-2.912649413,0.33662714,-8.652449753,5.04056E-18,1.76296E-16,ENSMUSG00000024026,ENSMUSG00000024026,Glo1,protein coding gene
ENSMUSG00000024028.7,15127.04884,-2.235343272,0.310290734,-7.204028436,5.84592E-13,1.02862E-11,ENSMUSG00000024028,ENSMUSG00000024028,Tff2,protein coding gene
ENSMUSG00000024038.16,406.0237932,-2.019412771,0.333474037,-6.055682143,1.39824E-09,1.547E-08,ENSMUSG00000024038,ENSMUSG00000024038,Ndufv3,protein coding gene
ENSMUSG00000024067.13,50.34642329,-2.755780804,0.48307509,-5.704663439,1.16573E-08,1.13837E-07,ENSMUSG00000024067,ENSMUSG00000024067,Dpy30,protein coding gene
ENSMUSG00000024072.8,87.73409393,-2.54041994,0.408654151,-6.21655239,5.08197E-10,6.00654E-09,ENSMUSG00000024072,ENSMUSG00000024072,Yipf4,protein coding gene
ENSMUSG00000024082.4,32.88377815,-2.199050192,0.539543332,-4.075761965,4.58639E-05,0.000229829,ENSMUSG00000024082,ENSMUSG00000024082,Ndufaf7,protein coding gene
ENSMUSG00000024099.14,267.5336294,-3.150295584,0.298174688,-10.56526832,4.31732E-26,3.27391E-24,ENSMUSG00000024099,ENSMUSG00000024099,Ndufv2,protein coding gene
ENSMUSG00000024145.6,14.67599018,-2.395215946,0.773889804,-3.095034892,0.001967897,0.006364564,ENSMUSG00000024145,ENSMUSG00000024145,Pigf,protein coding gene
ENSMUSG00000024146.9,88.21161003,-2.887317221,0.434143654,-6.650603306,2.91894E-11,4.1377E-10,ENSMUSG00000024146,ENSMUSG00000024146,Cript,protein coding gene
ENSMUSG00000024208.15,283.3769875,-2.031218098,0.359343522,-5.65258026,1.58057E-08,1.50739E-07,ENSMUSG00000024208,ENSMUSG00000024208,Uqcc2,protein coding gene
ENSMUSG00000024217.9,53.37325308,-2.408916163,0.451175301,-5.339202202,9.33565E-08,7.87761E-07,ENSMUSG00000024217,ENSMUSG00000024217,Snrpc,protein coding gene
ENSMUSG00000024248.13,690.8795184,-2.926353921,0.243231612,-12.03114142,2.43767E-33,3.60145E-31,ENSMUSG00000024248,ENSMUSG00000024248,Cox7a2l,protein coding gene
ENSMUSG00000024258.3,20.83530906,-2.933103635,0.728036127,-4.028788584,5.6065E-05,0.000275155,ENSMUSG00000024258,ENSMUSG00000024258,Polr2d,protein coding gene
ENSMUSG00000024309.14,121.0488611,-3.936013539,0.410048108,-9.598906708,8.07969E-22,4.12112E-20,ENSMUSG00000024309,ENSMUSG00000024309,Pfdn6,protein coding gene
ENSMUSG00000024346.5,140.0552444,-3.221725244,0.382458057,-8.423734799,3.64669E-17,1.12607E-15,ENSMUSG00000024346,ENSMUSG00000024346,Pfdn1,protein coding gene
ENSMUSG00000024357.9,370.2677978,-2.037186743,0.265459125,-7.674201227,1.66453E-14,3.66666E-13,ENSMUSG00000024357,ENSMUSG00000024357,Sil1,protein coding gene
ENSMUSG00000024359.8,456.7413036,-2.243886888,0.262276899,-8.555411828,1.17449E-17,3.84863E-16,ENSMUSG00000024359,ENSMUSG00000024359,Hspa9,protein coding gene
ENSMUSG00000024414.13,65.41337734,-2.154788302,0.409471749,-5.262361338,1.42217E-07,1.16841E-06,ENSMUSG00000024414,ENSMUSG00000024414,Mrpl27,protein coding gene
ENSMUSG00000024480.7,222.9134033,-2.765496588,0.272578661,-10.14568265,3.46348E-24,2.20659E-22,ENSMUSG00000024480,ENSMUSG00000024480,Ap3s1,protein coding gene
ENSMUSG00000024516.12,1282.72396,-2.978312383,0.254334385,-11.71022306,1.12982E-31,1.44499E-29,ENSMUSG00000024516,ENSMUSG00000024516,Sec11c,protein coding gene
ENSMUSG00000024538.7,404.4442738,-2.545506241,0.266177339,-9.563196669,1.14175E-21,5.77204E-20,ENSMUSG00000024538,ENSMUSG00000024538,Ppic,protein coding gene
ENSMUSG00000024645.4,17.66484916,-2.384248474,0.738610429,-3.228018967,0.001246507,0.00430438,ENSMUSG00000024645,ENSMUSG00000024645,Timm21,protein coding gene
ENSMUSG00000024646.13,214.5004013,-2.091056615,0.283001403,-7.388856009,1.48097E-13,2.84221E-12,ENSMUSG00000024646,ENSMUSG00000024646,Cyb5a,protein coding gene
ENSMUSG00000024683.5,63.62746797,-2.969814875,0.529560299,-5.60807689,2.04587E-08,1.90866E-07,ENSMUSG00000024683,ENSMUSG00000024683,Mrpl16,protein coding gene
ENSMUSG00000024747.3,117.2838066,-3.13834374,0.410382509,-7.647362331,2.05144E-14,4.45032E-13,ENSMUSG00000024747,ENSMUSG00000024747,Aldh1a7,protein coding gene
ENSMUSG00000024782.7,564.6093864,-2.116683185,0.210372348,-10.06160364,8.16572E-24,4.98022E-22,ENSMUSG00000024782,ENSMUSG00000024782,Ak3,protein coding gene
ENSMUSG00000024841.7,89.37602755,-2.050224013,0.382036006,-5.366572729,8.02469E-08,6.85237E-07,ENSMUSG00000024841,ENSMUSG00000024841,Eif1ad,protein coding gene
ENSMUSG00000024844.14,143.7637016,-2.406764491,0.320150494,-7.517603552,5.57894E-14,1.1315E-12,ENSMUSG00000024844,ENSMUSG00000024844,Banf1,protein coding gene
ENSMUSG00000024846.5,19.59530013,-2.983529774,0.84403887,-3.534825088,0.000408045,0.001609084,ENSMUSG00000024846,ENSMUSG00000024846,Cst6,protein coding gene
ENSMUSG00000024857.16,1275.966743,-2.672195734,0.26859519,-9.948784781,2.55281E-23,1.50862E-21,ENSMUSG00000024857,ENSMUSG00000024857,Cabp2,protein coding gene
ENSMUSG00000024878.8,16.62253874,-2.859978391,0.789497845,-3.622528432,0.000291737,0.001196123,ENSMUSG00000024878,ENSMUSG00000024878,Zng1,protein coding gene
ENSMUSG00000024902.4,118.2084006,-3.323797318,0.39546273,-8.404830754,4.28479E-17,1.30663E-15,ENSMUSG00000024902,ENSMUSG00000024902,Mrpl11,protein coding gene
ENSMUSG00000024925.10,185.7310653,-2.590800653,0.346540569,-7.476182823,7.65125E-14,1.51417E-12,ENSMUSG00000024925,ENSMUSG00000024925,Rnaseh2c,protein coding gene
ENSMUSG00000024953.16,227.4333616,-2.634445625,0.335591008,-7.850167494,4.15482E-15,9.75415E-14,ENSMUSG00000024953,ENSMUSG00000024953,Prdx5,protein coding gene
ENSMUSG00000024997.7,118.8378352,-2.653612026,0.32917919,-8.061299468,7.54876E-16,1.93379E-14,ENSMUSG00000024997,ENSMUSG00000024997,Prdx3,protein coding gene
ENSMUSG00000025068.7,127.4780623,-2.580275768,0.321355982,-8.029337907,9.80001E-16,2.46989E-14,ENSMUSG00000025068,ENSMUSG00000025068,Gsto1,protein coding gene
ENSMUSG00000025169.6,64.65592844,-2.274887397,0.462850097,-4.914954994,8.88029E-07,6.34391E-06,ENSMUSG00000025169,ENSMUSG00000025169,Ogfod3,protein coding gene
ENSMUSG00000025204.10,181.4351153,-2.319451621,0.308770596,-7.511892803,5.82785E-14,1.17642E-12,ENSMUSG00000025204,ENSMUSG00000025204,Ndufb8,protein coding gene
ENSMUSG00000025221.15,52.30877327,-2.106458391,0.456917529,-4.610150096,4.02378E-06,2.52784E-05,ENSMUSG00000025221,ENSMUSG00000025221,Kcnip2,protein coding gene
ENSMUSG00000025260.10,223.4801933,-2.811890974,0.335343342,-8.385110499,5.06781E-17,1.53178E-15,ENSMUSG00000025260,ENSMUSG00000025260,Hsd17b10,protein coding gene
ENSMUSG00000025270.13,130.3784432,-2.112846142,0.438379228,-4.819676683,1.43791E-06,9.86506E-06,ENSMUSG00000025270,ENSMUSG00000025270,Alas2,protein coding gene
ENSMUSG00000025283.15,137.2104999,-2.164486187,0.300307629,-7.207563117,5.6962E-13,1.00434E-11,ENSMUSG00000025283,ENSMUSG00000025283,Sat1,protein coding gene
ENSMUSG00000025289.15,1614.424999,-2.290142737,0.241854842,-9.469079534,2.8232E-21,1.3553E-19,ENSMUSG00000025289,ENSMUSG00000025289,Prdx4,protein coding gene
ENSMUSG00000025290.16,3823.155756,-3.910525401,0.301131334,-12.98611258,1.46691E-38,3.49165E-36,ENSMUSG00000025290,ENSMUSG00000025290,Rps24,protein coding gene
ENSMUSG00000025351.13,868.8340116,-4.370247491,0.255078679,-17.13293918,8.42869E-66,1.60501E-62,ENSMUSG00000025351,ENSMUSG00000025351,Cd63,protein coding gene
ENSMUSG00000025362.5,2259.156134,-2.808121242,0.272459652,-10.30655813,6.58164E-25,4.43662E-23,ENSMUSG00000025362,ENSMUSG00000025362,Rps26,protein coding gene
ENSMUSG00000025364.12,270.445053,-2.171737577,0.28340538,-7.663007586,1.81629E-14,3.9856E-13,ENSMUSG00000025364,ENSMUSG00000025364,Pa2g4,protein coding gene
ENSMUSG00000025381.2,484.0303529,-3.075459208,0.345254844,-8.907794514,5.20578E-19,2.00938E-17,ENSMUSG00000025381,ENSMUSG00000025381,Cnpy2,protein coding gene
ENSMUSG00000025439.5,96.17105711,-2.346209882,0.355760499,-6.594913972,4.25503E-11,5.90945E-10,ENSMUSG00000025439,ENSMUSG00000025439,Clns1a,protein coding gene
ENSMUSG00000025464.15,74.98920847,-2.102744881,0.37758628,-5.568912306,2.56334E-08,2.35806E-07,ENSMUSG00000025464,ENSMUSG00000025464,Paox,protein coding gene
ENSMUSG00000025465.13,345.2096128,-2.157170575,0.228925899,-9.423008,4.38347E-21,2.06384E-19,ENSMUSG00000025465,ENSMUSG00000025465,Echs1,protein coding gene
ENSMUSG00000025466.19,179.3517386,-2.367141666,0.359057974,-6.592644751,4.3206E-11,5.99566E-10,ENSMUSG00000025466,ENSMUSG00000025466,Fuom,protein coding gene
ENSMUSG00000025481.12,69.79209238,-3.207274687,0.476177178,-6.735464936,1.63407E-11,2.41211E-10,ENSMUSG00000025481,ENSMUSG00000025481,Urah,protein coding gene
ENSMUSG00000025487.15,193.5772837,-2.319253007,0.336666141,-6.888881064,5.62329E-12,8.82527E-11,ENSMUSG00000025487,ENSMUSG00000025487,Psmd13,protein coding gene
ENSMUSG00000025503.5,497.5834009,-2.709314329,0.271112271,-9.993329782,1.63012E-23,9.73415E-22,ENSMUSG00000025503,ENSMUSG00000025503,Taldo1,protein coding gene
ENSMUSG00000025508.13,2846.888513,-2.241872083,0.31495852,-7.11799154,1.09511E-12,1.86932E-11,ENSMUSG00000025508,ENSMUSG00000025508,Rplp2,protein coding gene
ENSMUSG00000025521.15,69.66555862,-2.044533149,0.418623732,-4.883939898,1.03987E-06,7.31028E-06,ENSMUSG00000025521,ENSMUSG00000025521,Tmem192,protein coding gene
ENSMUSG00000025525.12,20.70594705,-2.718960777,0.687550352,-3.95456241,7.66749E-05,0.000362598,ENSMUSG00000025525,ENSMUSG00000025525,Apool,protein coding gene
ENSMUSG00000025544.13,261.9007489,-2.200756856,0.274834594,-8.00756857,1.16999E-15,2.90597E-14,ENSMUSG00000025544,ENSMUSG00000025544,Tm9sf2,protein coding gene
ENSMUSG00000025545.9,53.8829408,-2.54976101,0.458337682,-5.563062153,2.65081E-08,2.43199E-07,ENSMUSG00000025545,ENSMUSG00000025545,Clybl,protein coding gene
ENSMUSG00000025630.8,61.14759577,-2.680117808,0.42235169,-6.345701628,2.21414E-10,2.76372E-09,ENSMUSG00000025630,ENSMUSG00000025630,Hprt1,protein coding gene
ENSMUSG00000025794.8,3426.755039,-3.841909476,0.281027144,-13.67095513,1.51395E-42,4.89548E-40,ENSMUSG00000025794,ENSMUSG00000025794,Rpl14,protein coding gene
ENSMUSG00000025868.6,123.3339391,-2.325424333,0.342537595,-6.788814909,1.13058E-11,1.69667E-10,ENSMUSG00000025868,ENSMUSG00000025868,Higd2a,protein coding gene
ENSMUSG00000025869.11,102.521781,-2.963064908,0.424620516,-6.978148239,2.99096E-12,4.85868E-11,ENSMUSG00000025869,ENSMUSG00000025869,Nop16,protein coding gene
ENSMUSG00000025889.13,25.85479949,-2.896167714,0.843412976,-3.433866678,0.000595037,0.002257636,ENSMUSG00000025889,ENSMUSG00000025889,Snca,protein coding gene
ENSMUSG00000025894.10,48.83760496,-2.5462589,0.472526837,-5.388601658,7.1008E-08,6.11218E-07,ENSMUSG00000025894,ENSMUSG00000025894,Aasdhppt,protein coding gene
ENSMUSG00000025903.14,78.77633776,-2.030185926,0.421786911,-4.813297593,1.4846E-06,1.01529E-05,ENSMUSG00000025903,ENSMUSG00000025903,Lypla1,protein coding gene
ENSMUSG00000025933.15,6.28393875,-4.540865095,1.577325187,-2.878838892,0.003991422,0.011861451,ENSMUSG00000025933,ENSMUSG00000025933,Tmem14a,protein coding gene
ENSMUSG00000025934.15,77.04132617,-2.215064047,0.37077272,-5.974182905,2.31246E-09,2.47076E-08,ENSMUSG00000025934,ENSMUSG00000025934,Gsta3,protein coding gene
ENSMUSG00000025940.6,76.18829727,-2.623198509,0.452918843,-5.791762803,6.96515E-09,7.01756E-08,ENSMUSG00000025940,ENSMUSG00000025940,Tmem70,protein coding gene
ENSMUSG00000025967.16,2214.039396,-3.783424994,0.229529121,-16.48342039,4.82747E-61,5.90952E-58,ENSMUSG00000025967,ENSMUSG00000025967,Eef1b2,protein coding gene
ENSMUSG00000025980.14,237.2020551,-2.950271127,0.27859011,-10.59000669,3.31568E-26,2.54817E-24,ENSMUSG00000025980,ENSMUSG00000025980,Hspd1,protein coding gene
ENSMUSG00000026003.5,61.79276061,-2.140119619,0.420432784,-5.090277689,3.5754E-07,2.73184E-06,ENSMUSG00000026003,ENSMUSG00000026003,Acadl,protein coding gene
ENSMUSG00000026021.15,99.59406945,-3.240377295,0.396624149,-8.169894099,3.0866E-16,8.40989E-15,ENSMUSG00000026021,ENSMUSG00000026021,Sumo1,protein coding gene
ENSMUSG00000026032.8,81.83844236,-2.891850309,0.376357514,-7.683785243,1.54456E-14,3.4244E-13,ENSMUSG00000026032,ENSMUSG00000026032,Ndufb3,protein coding gene
ENSMUSG00000026049.11,32.3557563,-2.672568987,0.615443255,-4.342510806,1.40864E-05,7.89961E-05,ENSMUSG00000026049,ENSMUSG00000026049,Tex30,protein coding gene
ENSMUSG00000026078.10,65.91349657,-3.020834356,0.492801915,-6.129916028,8.79255E-10,1.00861E-08,ENSMUSG00000026078,ENSMUSG00000026078,Pdcl3,protein coding gene
ENSMUSG00000026087.11,358.2496113,-2.42690711,0.280740501,-8.644663299,5.39642E-18,1.87975E-16,ENSMUSG00000026087,ENSMUSG00000026087,Mrpl30,protein coding gene
ENSMUSG00000026095.15,72.62919527,-2.91776852,0.472399611,-6.176483747,6.5545E-10,7.65197E-09,ENSMUSG00000026095,ENSMUSG00000026095,Asnsd1,protein coding gene
ENSMUSG00000026154.4,17.65804902,-3.191215885,0.780453674,-4.088924164,4.33378E-05,0.000218384,ENSMUSG00000026154,ENSMUSG00000026154,Sdhaf4,protein coding gene
ENSMUSG00000026189.13,106.8730016,-2.487443971,0.381037608,-6.528079956,6.66181E-11,8.96859E-10,ENSMUSG00000026189,ENSMUSG00000026189,Pecr,protein coding gene
ENSMUSG00000026234.12,585.9996035,-2.558497094,0.254920427,-10.03645383,1.05395E-23,6.38255E-22,ENSMUSG00000026234,ENSMUSG00000026234,Nucleolin,protein coding gene
ENSMUSG00000026238.14,783.4659301,-2.161445088,0.23653566,-9.137924844,6.36622E-20,2.69393E-18,ENSMUSG00000026238,ENSMUSG00000026238,Ptma,protein coding gene
ENSMUSG00000026248.9,35.47017386,-3.182413829,0.564141522,-5.6411622,1.68906E-08,1.59664E-07,ENSMUSG00000026248,ENSMUSG00000026248,Mrpl44,protein coding gene
ENSMUSG00000026377.12,69.28296467,-2.046528822,0.413529418,-4.948931645,7.46219E-07,5.41665E-06,ENSMUSG00000026377,ENSMUSG00000026377,Nifk,protein coding gene
ENSMUSG00000026385.16,307.4328535,-3.086544628,0.363437324,-8.492646247,2.01984E-17,6.4703E-16,ENSMUSG00000026385,ENSMUSG00000026385,Dbi,protein coding gene
ENSMUSG00000026511.7,750.0749585,-3.657215928,0.284781494,-12.84218254,9.51535E-38,2.09069E-35,ENSMUSG00000026511,ENSMUSG00000026511,Srp9,protein coding gene
ENSMUSG00000026568.6,174.7468763,-2.694091581,0.353159741,-7.628535394,2.37436E-14,5.06746E-13,ENSMUSG00000026568,ENSMUSG00000026568,Mpc2,protein coding gene
ENSMUSG00000026688.5,28.51161286,-2.000967066,0.572652705,-3.49420696,0.000475472,0.001837764,ENSMUSG00000026688,ENSMUSG00000026688,Mgst3,protein coding gene
ENSMUSG00000026701.15,348.9341343,-2.274728606,0.286975472,-7.926561078,2.25298E-15,5.44592E-14,ENSMUSG00000026701,ENSMUSG00000026701,Prdx6,protein coding gene
ENSMUSG00000026750.6,58.66240714,-2.679709818,0.471595018,-5.682226736,1.32952E-08,1.28368E-07,ENSMUSG00000026750,ENSMUSG00000026750,Psmb7,protein coding gene
ENSMUSG00000026753.5,106.7264748,-2.399778358,0.336800551,-7.125220993,1.03914E-12,1.77555E-11,ENSMUSG00000026753,ENSMUSG00000026753,Ppp6c,protein coding gene
ENSMUSG00000026755.14,153.5827251,-2.395129353,0.313306234,-7.644691014,2.09448E-14,4.52973E-13,ENSMUSG00000026755,ENSMUSG00000026755,Arpc5l,protein coding gene
ENSMUSG00000026870.19,5.364546286,-4.181737216,1.635403918,-2.557005747,0.010557747,0.027344518,ENSMUSG00000026870,ENSMUSG00000026870,Cutal,protein coding gene
ENSMUSG00000026895.7,211.7720874,-2.422583834,0.328225164,-7.380859534,1.57271E-13,3.01152E-12,ENSMUSG00000026895,ENSMUSG00000026895,Ndufa8,protein coding gene
ENSMUSG00000026961.6,16.96057451,-2.759223303,0.77990552,-3.537894309,0.000403331,0.001593796,ENSMUSG00000026961,ENSMUSG00000026961,Lrrc26,protein coding gene
ENSMUSG00000026971.15,15.908389,-2.313512114,0.841516729,-2.749217021,0.005973782,0.016824762,ENSMUSG00000026971,ENSMUSG00000026971,Itgb6,protein coding gene
ENSMUSG00000026986.14,22.284615,-3.356582994,0.724687696,-4.631764845,3.62562E-06,2.29707E-05,ENSMUSG00000026986,ENSMUSG00000026986,Hnmt,protein coding gene
ENSMUSG00000027088.10,71.39783731,-2.011425007,0.443337039,-4.53701097,5.70571E-06,3.4774E-05,ENSMUSG00000027088,ENSMUSG00000027088,Phospho2,protein coding gene
ENSMUSG00000027091.14,152.6020154,-2.032719213,0.294950209,-6.891736812,5.51153E-12,8.66574E-11,ENSMUSG00000027091,ENSMUSG00000027091,Zc3h15,protein coding gene
ENSMUSG00000027099.9,83.0575196,-2.157296073,0.357508197,-6.034256259,1.59696E-09,1.74657E-08,ENSMUSG00000027099,ENSMUSG00000027099,Mtx2,protein coding gene
ENSMUSG00000027108.15,100.277717,-2.719478905,0.407648652,-6.671134308,2.53834E-11,3.62819E-10,ENSMUSG00000027108,ENSMUSG00000027108,Ola1,protein coding gene
ENSMUSG00000027132.3,48.25169298,-2.403659737,0.485434293,-4.951565581,7.36188E-07,5.35517E-06,ENSMUSG00000027132,ENSMUSG00000027132,Katnbl1,protein coding gene
ENSMUSG00000027133.3,134.9688835,-2.203184897,0.331611801,-6.643867597,3.05557E-11,4.31354E-10,ENSMUSG00000027133,ENSMUSG00000027133,Nop10,protein coding gene
ENSMUSG00000027165.16,92.27225186,-2.873448556,0.402888519,-7.132118241,9.88359E-13,1.69417E-11,ENSMUSG00000027165,ENSMUSG00000027165,Iftap,protein coding gene
ENSMUSG00000027170.12,330.3567108,-2.794330804,0.261427763,-10.68873013,1.14934E-26,9.49791E-25,ENSMUSG00000027170,ENSMUSG00000027170,Eif3m,protein coding gene
ENSMUSG00000027173.7,7.66211307,-4.497040514,1.47721694,-3.044265465,0.002332492,0.007405382,ENSMUSG00000027173,ENSMUSG00000027173,Depdc7,protein coding gene
ENSMUSG00000027195.10,44.74533149,-2.226200265,0.485229121,-4.587936237,4.47649E-06,2.78874E-05,ENSMUSG00000027195,ENSMUSG00000027195,Hsd17b12,protein coding gene
ENSMUSG00000027203.15,36.4039442,-2.153885735,0.517901375,-4.158872404,3.19822E-05,0.000166195,ENSMUSG00000027203,ENSMUSG00000027203,Dut,protein coding gene
ENSMUSG00000027274.16,50.80424996,-2.248803419,0.492261559,-4.568310035,4.91672E-06,3.03879E-05,ENSMUSG00000027274,ENSMUSG00000027274,Mkks,protein coding gene
ENSMUSG00000027305.9,31.30458248,-2.851355488,0.617031764,-4.621083797,3.81741E-06,2.40702E-05,ENSMUSG00000027305,ENSMUSG00000027305,Ndufaf1,protein coding gene
ENSMUSG00000027341.10,36.33366816,-2.571042645,0.630883447,-4.075305284,4.5954E-05,0.000230213,ENSMUSG00000027341,ENSMUSG00000027341,Tmem230,protein coding gene
ENSMUSG00000027342.14,58.16538436,-2.306381961,0.531526673,-4.339165048,1.43025E-05,8.01034E-05,ENSMUSG00000027342,ENSMUSG00000027342,Pcna,protein coding gene
ENSMUSG00000027349.5,37.86545322,-2.207692157,0.511446199,-4.316567725,1.58474E-05,8.80937E-05,ENSMUSG00000027349,ENSMUSG00000027349,Fam98b,protein coding gene
ENSMUSG00000027350.8,47.37521418,-2.644539769,0.704365752,-3.754497947,0.000173689,0.000757041,ENSMUSG00000027350,ENSMUSG00000027350,Chgb,protein coding gene
ENSMUSG00000027367.16,276.8621859,-2.338668329,0.256490259,-9.117961584,7.65505E-20,3.2234E-18,ENSMUSG00000027367,ENSMUSG00000027367,Stard7,protein coding gene
ENSMUSG00000027384.6,26.86549503,-2.491257656,0.83067049,-2.999092522,0.002707851,0.008436129,ENSMUSG00000027384,ENSMUSG00000027384,Ndufaf5,protein coding gene
ENSMUSG00000027506.15,448.0090019,-2.065469037,0.281856513,-7.328086965,2.33461E-13,4.35371E-12,ENSMUSG00000027506,ENSMUSG00000027506,Tpd52,protein coding gene
ENSMUSG00000027533.10,68.82645441,-3.010817209,0.411408319,-7.318318727,2.51097E-13,4.67242E-12,ENSMUSG00000027533,ENSMUSG00000027533,Fabp5,protein coding gene
ENSMUSG00000027593.15,195.1410402,-2.094720849,0.312286644,-6.707686314,1.97734E-11,2.88652E-10,ENSMUSG00000027593,ENSMUSG00000027593,Raly,protein coding gene
ENSMUSG00000027599.9,62.89717416,-2.055565272,0.410714515,-5.00485178,5.5905E-07,4.15662E-06,ENSMUSG00000027599,ENSMUSG00000027599,Armc1,protein coding gene
ENSMUSG00000027637.3,73.4159672,-2.632490182,0.395614275,-6.654184009,2.84876E-11,4.05162E-10,ENSMUSG00000027637,ENSMUSG00000027637,Rab5if,protein coding gene
ENSMUSG00000027673.12,278.0292816,-3.058078649,0.344398119,-8.879487084,6.71694E-19,2.56381E-17,ENSMUSG00000027673,ENSMUSG00000027673,Ndufb5,protein coding gene
ENSMUSG00000027679.13,119.0093736,-3.774849167,0.44888738,-8.409345715,4.12304E-17,1.25955E-15,ENSMUSG00000027679,ENSMUSG00000027679,Dnajc19,protein coding gene
ENSMUSG00000027706.8,695.3715898,-2.573778987,0.232286068,-11.08021249,1.56501E-28,1.57771E-26,ENSMUSG00000027706,ENSMUSG00000027706,Sec62,protein coding gene
ENSMUSG00000027746.13,456.2620238,-2.727650274,0.250833392,-10.87435072,1.52739E-27,1.39981E-25,ENSMUSG00000027746,ENSMUSG00000027746,Ufm1,protein coding gene
ENSMUSG00000027801.7,62.11352804,-2.101681396,0.476818152,-4.407721027,1.04464E-05,6.02188E-05,ENSMUSG00000027801,ENSMUSG00000027801,Tm4sf4,protein coding gene
ENSMUSG00000027808.8,2712.631635,-2.307332383,0.223759846,-10.3116463,6.24227E-25,4.24524E-23,ENSMUSG00000027808,ENSMUSG00000027808,Serp1,protein coding gene
ENSMUSG00000027822.16,106.6255364,-2.917504427,0.345750984,-8.438166655,3.22354E-17,1.00082E-15,ENSMUSG00000027822,ENSMUSG00000027822,Slc33a1,protein coding gene
ENSMUSG00000027834.15,76.86127602,-2.810907349,0.424999402,-6.613908949,3.74302E-11,5.22377E-10,ENSMUSG00000027834,ENSMUSG00000027834,Serpini1,protein coding gene
ENSMUSG00000027835.11,34.94980339,-3.002186235,0.553355777,-5.425417712,5.78192E-08,5.03253E-07,ENSMUSG00000027835,ENSMUSG00000027835,Pdcd10,protein coding gene
ENSMUSG00000027900.15,92.85712577,-2.023092605,0.345360047,-5.857923116,4.68692E-09,4.80696E-08,ENSMUSG00000027900,ENSMUSG00000027900,Dram2,protein coding gene
ENSMUSG00000027935.14,19.59417588,-2.80933187,0.754476664,-3.723550382,0.000196441,0.000844217,ENSMUSG00000027935,ENSMUSG00000027935,Rab13,protein coding gene
ENSMUSG00000027937.15,367.7044008,-2.859795358,0.290419111,-9.847132121,7.05277E-23,3.87405E-21,ENSMUSG00000027937,ENSMUSG00000027937,Jtb,protein coding gene
ENSMUSG00000027944.13,139.7899447,-3.161494258,0.357308716,-8.848074831,8.90419E-19,3.36124E-17,ENSMUSG00000027944,ENSMUSG00000027944,Hax1,protein coding gene
ENSMUSG00000027999.15,236.2550192,-2.278753208,0.296670653,-7.681087365,1.57744E-14,3.48378E-13,ENSMUSG00000027999,ENSMUSG00000027999,Pla2g12a,protein coding gene
ENSMUSG00000028010.16,37.52529944,-2.55816831,0.541772857,-4.721846579,2.33713E-06,1.54469E-05,ENSMUSG00000028010,ENSMUSG00000028010,Gar1,protein coding gene
ENSMUSG00000028029.10,108.1689239,-2.78522318,0.35078234,-7.940032499,2.02128E-15,4.92056E-14,ENSMUSG00000028029,ENSMUSG00000028029,Aimp1,protein coding gene
ENSMUSG00000028044.6,27.50560326,-3.280306066,0.656464716,-4.996926697,5.82512E-07,4.32168E-06,ENSMUSG00000028044,ENSMUSG00000028044,Cks1b,protein coding gene
ENSMUSG00000028062.15,254.3454162,-4.293523613,0.353414298,-12.14869809,5.82863E-34,9.16432E-32,ENSMUSG00000028062,ENSMUSG00000028062,Lamtor2,protein coding gene
ENSMUSG00000028081.6,4328.813754,-2.763279563,0.225034645,-12.27935175,1.16931E-34,2.04487E-32,ENSMUSG00000028081,ENSMUSG00000028081,Rps3a1,protein coding gene
